#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
obj_find_lover_title;Fall in Love;Tomber amoureux;Legen Sie sich einen Liebhaber zu;Fall in Love;Enamorarse;;;;;;;;;x
EVTTOOLTIPplot_event.32g;They will be asked to reveal to the local Lords they are trying to steal technology;Nous allons leur demander d'informer les seigneurs locaux qu'ils essayent de voler de la technologie;;;Le pediremos que informe de los señores locales que intentan robar tecnología.;;;;;;;;;x
EVTTOOLTIP20330a;will be informed of your liege's espionage in [Root.Location.GetName];va être informé de l'espionnage de votre seigneur à [Root.Location.GetName];;;serás informado del espionaje de tu señor en [Root.Location.GetName];;;;;;;;;x
EVTTOOLTIPplot_event.32h;They will be asked to sabotage their spy network;Nous allons leur demander de saboter le réseau d'espion;;;Le pediremos que sabotee la red de espionaje;;;;;;;;;x
EVTTOOLTIPplot_event.32i;They will be asked to sabotage their military research;Nous allons leur demander de saboter les recherches militaires;;;Le pediremos que sabotee las investigaciones militares;;;;;;;;;x
EVTTOOLTIPplot_event.32j;They will be asked to sabotage the recruiment of troops;Nous allons leur demander d'entraver le recrutement des troupes;;;Le pediremos que obstaculice el reclutamiento de tropas;;;;;;;;;x
EVTTOOLTIP20420a;will be provoked into withholding peasant levies;va être provoqué par les levées de paysans;;;será provocado por las levas de campesinos;;;;;;;;;x
EVTTOOLTIPplot_event.32k;They will be asked to sabotage the educatiion of their liege's children and the morale of their troops;Nous allons leur demander de saboter l'éducation des enfants de son seigneur et le moral de ses troupes;;;Le pediremos que sabotee la educación de los niños de su señor.;;;;;;;;;x
EVTTOOLTIPplot_event.32l;They will be asked to sabotage the morale of his liege's troops;Nous allons leur demander de démoraliser les troupes de son seigneur;;;Le pediremos que desmoralice las tropas de su señor;;;;;;;;;x
EVTTOOLTIPplot_event.32m;They will be asked to sabotage their winter preparations;Nous allons leur demander de saboter leurs préparatifs pour l'hiver;;;Le pediremos que sabotee los preparativos para el Invierno;;;;;;;;;x
obj_hyrkooni_worthy_heir_title;Have a worthy heir.;Avoir un bon héritier;;;Tener un digno heredero.;;;;;;;;;x
obj_hyrkooni_worthy_heir_desc;As is customary amongst the [This.Culture.GetName] people, your heir must be worthy to succeed by possessing good natural qualities. [This.GetTitledFirstName] wishes to have a worthy son to succeed;Comme il est de coutume pour le peuple [This.Culture.GetName], votre héritier doit être digne de vous succéder en possédant de bonnes qualités naturelles. [This.GetTitledFirstName] souhaite avoir un bon fils pour lui succéder;;;Como es costumbre en la cultura [This.Culture.GetName], tu heredero deber ser digno y poseer unas buenas cualidades naturales. [This.GetTitledFirstName] desea tener un hijo merecedor de sucerderle;;;;;;;;;x
EVTTITLEambition.62;Council of the Triarchy;Conseil de la Triarchie;;;Consejo de la Triarquía;;;;;;;;;x
EVTDESCambition.62;The Tiger party has finally regained control of the city, and so plans to conquer all the other Valyrian colonies throughout the world can proceed. All that is need is the unanimous backing of the triarchy to mobilise the armies of [Root.PrimaryTitle.GetName].;La faction des tigres a finalement retrouvé le contrôle de la cité, et entend conquérir toutes les anciennes colonies de Valyria. Il leur faut seulement l'assentiment de la Triarchie pour mobiliser les armées de [Root.PrimaryTitle.GetName].;;;El partido del Tigre ha recuperado el control de la ciudad, y los planes para conquistar las demás colonias valyrias prosiguen. Todo lo que se necesita es el respaldo unánime de la Triarquía para mobilizar los ejércitos de [Root.PrimaryTitle.GetName].;;;;;;;;;x
EVTOPTAambition.62;The council begins...;Le conseil commence…;;;El Consejo comienza...;;;;;;;;;x
TOOLTIPambition.63;Triarch [This.GetFirstName] will decide whether to back you or not.;Le Triarque [This.GetFirstName] va décider de vous supporter ou non.;;;El Triarca [This.GetFirstName] decidirá si te respalda o no.;;;;;;;;;x
EVTDESCambition.63;Triarch [From.GetFirstName] has convened a special council of the triarchy to put forward a proposal. [From.GetSheHeCap] wants to use the tiger party's total control of the city to reassert our right to rule over all the other Valyrian colonies throughout the world. All that is need is the unanimous backing of the triarchy to mobilise the armies of [From.PrimaryTitle.GetName].;Le Triarque [From.GetFirstName] a convenu d'un conseil spécial de la Triarchie pour avancer une proposition. [From.GetSheHeCap] veut user du contrôle total des Tigres sur la cité pour réaffirmer notre droit à diriger toutes les autres colonies de Valyria. Il faut seulement l'assentiment de la Triarchie pour mobiliser les armées de [Root.PrimaryTitle.GetName].;;;El Triarca [From.GetFirstName] ha convocado un consejo especial de la Triarquía para presentar una propuesta. Busca aprovechar que el partido del Tigre controla la ciudad para reafirmar el control de Volantis sobre las demás colonias valyrias. Todo lo que se necesita es el respaldo unánime de la Triarquía para mobilizar los ejércitos de [From.PrimaryTitle.GetName].;;;;;;;;;x
EVTOPTAambition.63;Yes, we shall rule the world!;Oui, nous devons diriger le monde !;;;Sí, gobernaremos el mundo!;;;;;;;;;x
EVTOPTBambition.63;No, I will not support such a foolhardy venture;Non, je ne soutiendrai pas une entreprise si téméraire;;;No, no respaldaré una aventura tan temeraria.;;;;;;;;;x
EVTDESCambition.64;The council has concluded, and after much discussion you have managed to gain the backing of your fellow Triarchs. A new proclamation has be issued, reasserting [Root.PrimaryTitle.GetName]'s right to rule over all the other Valyrian colonies throughout the world. Now the armies and fleets of the city can be mobilised.;Le conseil s'est terminé, et après de longues discussions vous avez réussi à gagner le soutien de vos confrères Triarques. Une nouvelle proclamation s'en est suivie, réaffirmant le droit de [Root.PrimaryTitle.GetName] à diriger les autres colonies de Valyria. Maintenant les armées et la flotte de la cité peuvent être mobilisées.;;;El consejo ha concluido, y tras muchas discusiones logras obtener el respaldo de los otros Triarcas. Se ha emitido una proclamación, reafirmando el derecho de [Root.PrimaryTitle.GetName] de gobernar todas las demás colonias valyrias. Las flotas y ejércitos de la ciudad pueden mobilizarse.;;;;;;;;;x
EVTOPTAambition.64;The time of the tigers has come;Le temps des tigres est arrivé.;;;La hora de los Tigres ha comenzado;;;;;;;;;x
EVTDESCambition.65;The council has concluded, and despite your best efforts at persuasion, you could not get the backing of both your fellow Triarchs. The armies of [Root.PrimaryTitle.GetName] will remain at rest for now.;Le conseil s'est terminé, et malgré vos efforts vous n'avez pas réussi à gagner le soutien de vos deux confrères Triarques. Les armées de [Root.PrimaryTitle.GetName] resteront au repos.;;;El consejo ha concluido, y a pesar del esfuerzo y la persuasión empleado, no has conseguido el respaldo de los demás Triarcas. Los ejércitos de [Root.PrimaryTitle.GetName] permanecerán en reposo de momento.;;;;;;;;;x
EVTOPTAambition.65;Perhaps new triarchs are needed...;Peut-être aurions nous besoin d'autres Triarques…;;;Tal vez se necesiten nuevos Triarcas...;;;;;;;;;x
EVTDESCambition.66;The tiger party has gained full control of the city, and so Triarch [From.GetFirstName] has taken this opportunity to convene a special council of the triarchy. All three triarchs have jointly issued a proclamation, reasserting [From.PrimaryTitle.GetName]'s right to rule over all the other Valyrian colonies throughout the world. Now the armies and fleets of the city will surely be mobilised.;La faction des tigres a gagné le plein contrôle de la cité, et le Triarque [From.GetFirstName] a saisi l'opportunité de convenir d'un conseil spécial de la Triarchie. Les trois Triarques ont conjointement décidé d'une proclamation réaffirmant le droit de [From.PrimaryTitle.GetName] à diriger les autres colonies de Valyria. Maintenant les armées et la flotte de la cité vont sûrement être mobilisées.;;;El partido del Tigre tiene el control de la ciudad, y el Triarca [From.GetFirstName] ha convocado un consejo especial de la Triarquía. Los tres Triarcas han emitido una proclamación, reafirmando el derecho de [From.PrimaryTitle.GetName] de gobernar todas las demás colonias valyrias. Las flotas y ejércitos de la ciudad seguramente sean mobilizadas.;;;;;;;;;x
EVTOPTAambition.66;The tigers have brought war;Les tigres ont apporté la guerre;;;Los Tigres han traído la guerra.;;;;;;;;;x
EVTDESCambition.60B;[Root.PrimaryTitle.GetFOA], we have had word from [From.Capital.GetName] that [From.GetTitledFirstNameWithDynasty] has held a special council of the triarchy, now controlled by the tigers. [From.GetSheHe] apparently won their backing to issue a proclamation, asserting [From.PrimaryTitle.GetName]'s right to rule over all the other Valyrian colonies throughout the world.;[Root.PrimaryTitle.GetFOA], nous avons eu des nouvelles de [From.Capital.GetName] disant que [From.GetTitledFirstNameWithDynasty] a tenu un conseil spécial de la Triarchie, maintenant contrôlée par les tigres. [From.GetSheHe] a apparemment gagné leur soutien à une nouvelle proclamation, affirmant le droit de [From.PrimaryTitle.GetName] à diriger les anciennes colonies de Valyria.;;;[Root.PrimaryTitle.GetFOA], tenemos noticias de [From.Capital.GetName] que hablan de que [From.GetTitledFirstNameWithDynasty] ha celebrado un consejo especial de la Triarquía, ahora controlada por los Tigres y ha conseguido el respaldo para proclamar el derecho de [From.PrimaryTitle.GetName] gobernar sobre las demás colonias valyrias.;;;;;;;;;x
call_a_triarch_council;Call a Council of the Triarchy;Convoquer un Conseil de la Triarchie;;;Convocar un Consejo de la Triarquía;;;;;;;;;x
call_a_triarch_council_desc;[This.GetTitledFirstName] desires to expand [This.PrimaryTitle.GetName] by conquest, and can call a Council of the Triarchy to try and achieve this.;[This.GetTitledFirstName] désire l'expansion de [This.PrimaryTitle.GetName] par la conquête, et peut convoquer un Conseil de la Triarchie dans ce but.;;;[This.GetTitledFirstName] desea expandir el [This.PrimaryTitle.GetName] por conquista, y puede convocar un Consejo de la Trarquía para intentar lograrlo.;;;;;;;;;x
TOOLTIPcall_a_triarch_council;All three Triarchs of the city are members of the Tiger Party, AND have not recently vetoed an invasion\n;Les trois Triarques de la cité sont membres de la faction des tigres, ET n'ont pas récemment posé leur veto à une invasion\n;;;Los tres Triarcas de la ciudad pertenecen al partido del Tigre, y no han vetado recientemente una invasión\ n;;;;;;;;;x
TOOLTIPambition.62;The Triarchs of [Root.PrimaryTitle.GetName] shall be summoned to a Council in [Root.Capital.GetName] to discuss your planned invasion;Tous les vassaux de [Root.PrimaryTitle.GetName] seront convoqués à un Grand Conseil à [Root.Capital.GetName] pour débattre de votre projet d'invasion.;;;Los Triarcas de [Root.PrimaryTitle.GetName] serán convocados a un Consejo en [Root.Capital.GetName] para discutir los planes de invasión.;;;;;;;;;x
EVTOPTBambition.65;It seems we are missing a Triarch;Il semble qu'il nous manque un Triarque;;;Parece que falta un Triarca;;;;;;;;;x
TOOLTIPplot_gain_liege_titleBLACKBROTHER;[From.GetTitledFirstName] is a Black Brother, AND is ruthless, ambitious and proud\n;[From.GetTitledFirstName] est un Frère noir, ET est impitoyable, ambitieux et orgueilleux\n;;;[From.GetTitledFirstName] es un Hermano Negro, Y es despiadado, ambicioso y orgulloso\n;;;;;;;;;x
TOOLTIPplot_gain_liege_titleCAPITAL;[From.GetTitledFirstName] owns the traditional capital province of [This.GetName]\n;[From.GetTitledFirstName] tient la province capitale traditionnelle de [This.GetName]\n;;;[From.GetTitledFirstName] posee la capital tradicional de [This.GetName]\n;;;;;;;;;x
TOOLTIPplot_gain_liege_titleCULTURE;[From.GetTitledFirstName]'s culture is the same as the §Ytraditional culture§! of the [This.GetName], and either....\n---[This.Holder.GetTitledFirstName] is of a different §Yculture group§!\n---[This.Holder.GetTitledFirstName] is of a different §Yculture§! AND is either a child, incapable, a tyrant or a different religion\n;La culture de [From.GetTitledFirstName] est la même que la culture traditionnelle de [This.GetName], ET [This.Holder.GetTitledFirstName] est d'un groupe culturel différent\n;;;La cultura de [From.GetTitledFirstName] es la misma que la cultura tradicional de [This.GetName], Y [This.Holder.GetTitledFirstName] es de un grupo cultural diferente\n;;;;;;;;;x
TOOLTIPplot_gain_liege_titleDYNASTY;Any previous holder of [This.GetName] was of house [From.GetOnlyDynastyName]\n;Tout détenteur précédent de [This.GetName] était de la maison [From.GetOnlyDynastyName]\n;;;Cualquier dueño anterior de [This.GetName] fue de la casa [From.GetOnlyDynastyName]\n;;;;;;;;;x
TOOLTIPplot_gain_liege_titleRELATIVE;Any previous holder of [This.GetName] is a great-grandparent, grandparent or parent of [From.GetTitledFirstName]\n;Tout détenteur précédent de [This.GetName] est un arrière-grand-parent, grand-parent ou parent de [From.GetTitledFirstName]\n;;;Cualquier dueño anterior de [This.GetName] es bisabuelo, abuelo o padre de [From.GetTitledFirstName]\n;;;;;;;;;x
TOOLTIPplot_gain_vassal_titleCOUNTYA;[This.Holder.GetTitledFirstName] is High Lord tier, and [This.GetName] is a Lordship outside [This.Holder.GetHerHis] dejure realm\n;[This.Holder.GetTitledFirstName] est Grand Lord de rang, et [This.GetName] est une seigneurie en dehors de son royaume de jure\n;;;[This.Holder.GetTitledFirstName] es un Gran Señor, y [This.GetName] es un Señorío fuera de [This.Holder.GetHerHis] reino de jure\n;;;;;;;;;x
TOOLTIPplot_gain_vassal_titleDUKEA;[This.GetName] is a High Lordship, in which [This.Holder.GetTitledFirstName] holds no dejure lands or vassals\n;[This.GetName] est une Grande Seigneurie, dans laquelle [This.Holder.GetTitledFirstName] ne détient aucune terre ou vassal de jure\n;;;[This.GetName] es un Gran Señorío, en el que [This.Holder.GetTitledFirstName] posee tierras no de jure o vasallos\n;;;;;;;;;x
TOOLTIPplot_gain_vassal_titleDEJURE;[This.GetName] is a part of [From.GetTitledFirstName]'s dejure realm, and is a lower rank than [This.Holder.GetTitledFirstName]\n;[This.GetName] fait partie du royaume de jure de [From.GetTitledFirstName], et est d'un rang inférieur à [This.Holder.GetTitledFirstName]\n;;;[This.GetName] es parte del reino de jure de [From.GetTitledFirstName], y es de menor rango que [This.Holder.GetTitledFirstName]\n;;;;;;;;;x
TOOLTIPplot_gain_vassal_titleCOUNTYB;[This.GetName] is a secondary Lordship of [This.Holder.GetTitledFirstName], who is also lord tier\n;[This.GetName] est une seigneurie secondaire de [This.Holder.GetTitledFirstName], qui est aussi lord de rang\n;;;[This.GetName] es un Señorío secundario de [This.Holder.GetTitledFirstName], que también es Señor\n;;;;;;;;;x
TOOLTIPplot_gain_vassal_titleCROWNLANDS;[From.GetTitledFirstName] is the ruler of The Seven Kingdoms, [This.GetName] is part of The Crownlands, and [This.Holder.GetTitledFirstName] is King/Lord Paramount tier\n;[From.GetTitledFirstName] est le souverain des Sept Couronnes, [This.GetName] fait partie des Terres de la Couronne, et [This.Holder.GetTitledFirstName] est de rang Roi/Lord Suzerain\n;;;[From.GetTitledFirstName] es el Rey de los Siete Reinos, [This.GetName] es parte de las Tierras de la Corona, y [This.Holder.GetTitledFirstName] es Rey/Señor Supremo\n;;;;;;;;;x
TOOLTIPplot_weaken_fellow_vassalKING;[This.GetTitledFirstName] is King/Lord Paramount tier, and has at least one lordship\n;[This.GetTitledFirstName] est Roi/Lord Suzerain de rang, et tient au moins une seigneurie\n;;;[This.GetTitledFirstName] es Rey/Señor Supremo, y tiene al menos un Señorío\n;;;;;;;;;x
TOOLTIPplot_weaken_fellow_vassalCAPITAL;[This.GetTitledFirstName]'s capital is in the same kingdom/region as [Root.GetName]\n;La capitale de [This.GetTitledFirstName] est dans le même royaume/région que [Root.GetName]\n;;;La capital de [This.GetTitledFirstName] está en el mismo Reino/Región que [Root.GetName]\n;;;;;;;;;x
TOOLTIPplot_weaken_fellow_vassalCROWNLAW;[This.GetTitledFirstName]'s crown law title has medium realm authority or higher\n;L'autorité de la couronne de [This.GetTitledFirstName] est moyenne ou infèrieure\n;;;La ley de autoridad de la corona del título de [This.GetTitledFirstName] tiene la autoridad media o menor\n;;;;;;;;;x
TOOLTIPbecome_exaltedVASSALS;All vassals improve their opinion of [Root.GetTitledFirstName] by §G5§!;;;;;;;;;;;;;x
TOOLTIPplot_gain_liege_titleDRAGONRIDER;[From.GetTitledFirstName] is a dragon rider AND [This.Holder.GetTitledFirstName] is NOT a dragon rider;;;;;;;;;;;;;x
TOOLTIPobj_five_children;Has 5 living children;;;;;;;;;;;;;x
job_action_sabotage;Sabotaging Job Action;;;;;;;;;;;;;x
job_action_sabotage_desc;This character has agreed to sabotage their job actions in exchange for fulfilling a favor. This makes them less effective.;;;;;;;;;;;;;x
TOOLTIPplot_event.33;[From.GetTitledFirstName] will do [From.GetHerHis] best to sabotage [From.GetHerHis] work;;;;;;;;;;;;;x
obj_become_kingsguard_title;Become a Kingsguard;;;;;;;;;;;;;x
obj_become_kingsguard_desc;[This.GetTitledFirstName] desires to become a member of the kingsguard, and is refusing offers of marriage until this ambition is fulfilled.;;;;;;;;;;;;;x
