#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
wikid;On a Quest Overseas;Dans une quête outre-mer;;;En una búsqueda en el extranjero;;;;;;;;;x
EVTOPTDwikid.19;Review [Root.PrimaryTitle.GetName]'s accounts for the last year;Revoir les comptes de [Root.PrimaryTitle.GetName] pour l'année dernière.;;;Revise las cuentas de [Root.PrimaryTitle.GetName] del último año.;;;;;;;;;x
EVTTITLEwikid.20;Pirates Sighted!;Des pirates ont été aperçus !;;;¡Piratas avistados!;;;;;;;;;x
EVTDESCwikid.20;The look-out atop the ship's mast has spotted another vessel on the horizon. As it comes closer you realise that it must be pirates...;La vigie a aperçu un autre vaisseau à l'horizon. Alors qu'il s'approche, vous réalisez qu'il s'agit de pirates…;;;El observador sobre el mástil del barco ha visto otro barco en el horizonte. A medida que se acerca, te das cuenta de que deben ser piratas...;;;;;;;;;x
EVTOPTAwikid.20;Drakarys!;Dracarys !;;;!Dracarys!;;;;;;;;;x
EVTOPTBwikid.20;Lord of Light Give me strength and ignite the pirates gunpowder stores.;Que le Maître de la Lumière me donne la force et embrase les réserves de poudre  de ces mécréants.;;;Que el Señor de Luz me dé fuerza y encienda las reservas de polvo de estos incrédulos.;;;;;;;;;x
EVTOPTCwikid.20;Your whale attacks!;Votre baleine attaque !;;;!Tu ballena ataca!;;;;;;;;;x
EVTOPTDwikid.20;Sea Lion attacks!;Votre otarie attaque !;;;!Tu León marino ataca!;;;;;;;;;x
EVTOPTEwikid.20;Use your knowlege of Naval signals to request a parley;Utiliser vos connaissances en signaux maritimes pour demander une rencontre.;;;Utilice su conocimiento de las señales navales para solicitar una reunión;;;;;;;;;x
EVTOPTFwikid.20;Use your [wikid_companion.GetFirstName]'s knowlege of naval signals to request a parley;Utiliser les connaissances en signaux maritimes de [wikid_companion.GetFirstName] pour demander une rencontre.;;;Usa el conocimiento de [wikid_companion.GetFirstName] de señales navales para solicitar una reunión;;;;;;;;;x
EVTOPTGwikid.20;Attempt to fight them using your large warship;Tenter de les affronter avec votre grand navire de guerre.;;;Intenta luchar contra ellos usando tu gran buque de guerra;;;;;;;;;x
EVTOPTHwikid.20;Attempt to fight them using your cargo ship;Tenter de les affronter avec votre cogue.;;;Intenta luchar con tu buque de carga;;;;;;;;;x
EVTOPTIwikid.20;Attempt to fight them using your small transport ship;Tenter de les affronter avec votre petit bateau de transport.;;;Intenta luchar con tu pequeño barco de transporte;;;;;;;;;x
EVTOPTJwikid.20;Attempt to board them and slay the crew;Tenter de les aborder et de tuer l'équipage.;;;xIntenta abordarlos y matar a la tripulación;;;;;;;;;x
EVTOPTKwikid.20;Attempt to sail away and escape;Tenter de leur échapper.;;;Intentar navegar y escapar;;;;;;;;;x
TOOLTIPwikid.21;Your dragon burns the pirates...;Votre dragon met le feu aux pirates…;;;Tu dragón quema a los piratas...;;;;;;;;;x
TOOLTIPwikid.22;The pirate ship suffers a fatal calamity...;Le navire pirate subit un dommage fatal ;;;El barco pirata sufre una calamidad fatal...;;;;;;;;;x
TOOLTIPwikid.23;Your whale attacks...;La baleine attaque…;;;Su ballena ataca;;;;;;;;;x
TOOLTIPwikid.24;Your sealion attacks...;L'otarie attaque…;;;Su León marino ataca;;;;;;;;;x
TOOLTIPwikid.25;You parley with the pirates...;Vous parlementez avec les pirates…;;;Estás hablando con los piratas..;;;;;;;;;x
EVTTITLEwikid.200;Escaped;A fuit.;;;Escapamos;;;;;;;;;x
EVTDESCwikid.200;Raising the mainsail and turning in the direction of the wind was enough to beat the pirates at sea.;Lever la grand-voile et mettre le bateau de le sens du vent a suffi pour semer les pirates.;;;Levantar la vela mayor y girar en dirección al viento fue suficiente para vencer a los piratas en el mar.;;;;;;;;;x
EVTOPTAwikid.200;Ho ho ho and a bottle of.....;Ho ho ho, et une bouteille de...;;;Ho ho ho y una botella de...;;;;;;;;;x
EVTTITLEwikid.201;Victory!;Victoire !;;;!Victoria!;;;;;;;;;x
EVTDESCwikid.201;Your ship fired its cannons at the pirate ship, the pirate ship fired its cannons at you, then you fired your cannons at the pirate ship and it fired its cannons back at you. This went on for a while but then the pirate ship was sunk.;Votre bateau engage le navire pirate. Les deux équipages lancent des traits et de nombreux hommes perdent la vie d'un côté comme de l'autre. Le combat dure depuis plusieurs minutes lorsque vous parvenez enfin à faire charger la grande baliste placée à la proue du navire. Vous faites feu, vous entendez un grand craquement puis des cris. Vous avez coulé le bateau ennemi !;;;Tu barco se enfrenta al barco pirata. Ambas tripulaciones lanzan disparos y muchos hombres pierden la vida en ambos lados. La pelea dura varios minutos cuando finalmente logras cargar el gran cañon colocada en la proa del barco. Disparas, oyes un fuerte crujido y gritos. ¡Has hundido al barco enemigo!;;;;;;;;;x
EVTOPTAwikid.201;Proceed onwards!;Poursuivez-les !;;;!Desplieguar velas!;;;;;;;;;x
EVTOPTBwikid.201;Hug your ships mainsail and proceed;Déployez la grand-voile et poursuivez-les !;;;¡Despliegue la vela mayor y continúe!;;;;;;;;;x
EVTTITLEwikid.21;Drakarys;Dracarys !;;;;;;;;;;;;x
EVTDESCwikid.21;You lept atop your dragon, and bathed the pirate ship in fire from the air, avoiding all arrows and crossbow bolts aimed in your direction. The pirates burned alive and the ship is now nothing but charred wood at the bottom of the sea.;Votre dragon a bien travaillé, volant autour du navire ennemi, évitant les flèches et carreaux ennemies, frôlant son mât à plusieurs reprises avant de déverser une pluie de feu sur l'équipage. Les pirates ont brûlé vif et le navire n'est plus qu'un amas de cendres et de bois calcinés au fond des mers;;;Usted saltó sobre su dragón, y bañó al barco pirata en fuego desde el aire, evitando todas las flechas y los pernos de ballesta apuntando en su dirección. Los piratas fueron quemados vivos y el barco ahora no es más que madera chamuscada en el fondo del mar.;;;;;;;;;x
EVTOPTAwikid.21;*You smirk*;Vous souriez, satisfait.;;;* Sonríes *;;;;;;;;;x
EVTTITLEwikid.22;Through the Fire and the Flames;Par le feu et les flammes.;;;Thoros: Señor de la Luz, vela por nosotros;;;;;;;;;x
EVTDESCwikid.22;You close your eyes and ask for the lord of light's help. The second you open them the pirate ship explodes. The smell of burnt flesh and burning wood is all that remains of the pirates;Vous fermez les yeux et implorez l'aide du Maître de la Lumière. Au moment même où vous les rouvrez le navire pirate explose dans une gerbe de feu. L'odeur de chair et de bois brûlés est tout ce qui reste des pirates.;;;Cierras los ojos y pides ayuda al señor de luz. En el momento en que abres los ojos el barco pirata explota. El olor a carne quemada y madera quemada es todo lo que queda de los piratas;;;;;;;;;x
EVTOPTAwikid.22;The night is dark and full of terrors;La nuit est sombre et pleine de terreur.;;;La noche es oscura y alberga cosas aterradoras.;;;;;;;;;x
EVTTITLEwikid.23;Killer Whale;Baleine tueuse;;;Ballena asesina;;;;;;;;;x
EVTDESCwikid.23;On command your whale suddenly emerges from the water and slams into the side of the pirate ship, causing it to capsize and sink.;Sur votre ordre, votre baleine surgit des flots et percute avec violence la coque du navire pirate, créant une brèche qui fait couler le bateau.;;;A su orden, su ballena se levanta de las olas y golpea violentamente el casco del barco pirata, creando una brecha que hace que el bote se hunda.;;;;;;;;;x
EVTOPTAwikid.23;Good work whale;Bien joué baleine !;;;!Buen trabajo ballena!;;;;;;;;;x
EVTTITLEwikid.24;Killer Sea Lion;Otarie tueuse;;;León marino asesino;;;;;;;;;x
EVTDESCwikid.24;Your sea lion cunningly punches many holes in the hull of the pirate ship. They are unable to stem the flood of water into their ship, and eventually sink.;Votre otarie parvient à creuser plusieurs trous dans la coque du navire pirate. Ils n'arrivent pas à colmater les brèches et finalement, ils coulent.;;;Su león marino golpea astutamente muchos agujeros en el casco del barco pirata. El león marino logra cavar varios agujeros en el casco del barco pirata. No pueden cerrar las brechas y finalmente se hunden;;;;;;;;;x
EVTOPTAwikid.24;Good work Sea Lion;Bien joué !;;;!Buen trabajo león marino!;;;;;;;;;x
EVTTITLEwikid.25;A Dance with Pirates;Une danse avec les pirates;;;Un baile con los piratas;;;;;;;;;x
EVTDESCwikid.25;You signal the pirate ship to approach, draw alongside and begin a parley with the captain of the pirate ship.;Vous demandez au bateau de pirate d'approcher grâce à vos signaux. Vous voulez parlementer.;;;Le indicas al barco pirata que se acerque, a través de sus señales. Quieres hablar.;;;;;;;;;x
EVTOPTAwikid.25;I am [Root.GetFirstName] of House [Root.GetOnlyDynastyName], you had best leave now;Intimider - Je suis [Root.GetFirstName] de la maison [Root.GetOnlyDynastyName]. Vous feriez mieux de déguerpir, maintenant.;;;Soy [Root.GetFirstName] de la Casa [Root.GetOnlyDynastyName], es mejor que te vayas ahora;;;;;;;;;x
EVTOPTBwikid.25;I am no merchant to plunder, take this tribute and be gone;Corrompre - Je ne suis pas un marchand à qui on fait les poches… prenez ces dragons d'or et partez.;;;No soy un mercader para saquear, toma este tributo y dejame irme;;;;;;;;;x
EVTOPTCwikid.25;Launch a surprise attack!;Attaque surprise - En garde !;;;¡Lanza un ataque sorpresa!;;;;;;;;;x
EVTOPTDwikid.25;Oh you are so great at pirating, please don't hurt me!;Flatter - Vous êtes sûrement les plus fiers et courageux pirates que je n'ai jamais vu. Je suis sûr que vous êtes aussi des hommes miséricordieux…;;;Eres el pirata más orgulloso y valiente que he visto en mi vida. Estoy seguro de que tú también eres un hombre misericordioso;;;;;;;;;x
EVTDESCwikid.26;A battle with the pirates begin, you and [wikid_companion.GetFirstName] draw swords....;Une bataille contre les pirates commence, vous et [wikid_companion.GetFirstName] dégainez vos armes.;;;Comienza una batalla con los piratas, tú y [wikid_companion.GetFirstName] enfrentamos espadas...;;;;;;;;;x
EVTOPTAwikid.26;I will fight this pirate captain;Je vais affronter ce capitaine pirate.;;;Lucharé contra el capitán pirata;;;;;;;;;x
EVTOPTBwikid.26;[wikid_companion.GetFirstName], take the captain!;[wikid_companion.GetFirstName], va affronter ce capitaine pirate !;;;![wikid_companion.GetFirstName], enfrenta al capitán!;;;;;;;;;x
TOOLTIPwikid.27;You duel [This.GetTitledFirstName];Vous vous battez en duel avec [This.GetTitledFirstName];;;Te enfrentas a [This.GetTitledFirstName];;;;;;;;;x
TOOLTIPwikid.27B;[wikid_companion.GetFirstName] duels [This.GetTitledFirstName];[wikid_companion.GetFirstName] se bat en duel avec [This.GetTitledFirstName];;;[wikid_companion.GetFirstName] lucha un duelo con [This.GetTitledFirstName];;;;;;;;;x
EVTDESCwikid.27;Event 27 - AI Pirate initiates;Evénement 27 - AI - le pirate commence;;;Evento 27 - AI - el pirata comienza;;;;;;;;;x
EVTOPTAwikid.27;AI - Pirate 1 v player;AI - Pirate 1  contre Joueur;;;AI - 1 Pirata vs Jugador;;;;;;;;;x
EVTOPTBwikid.27;AI - Pirate 1 v companion;AI - Pirate 1 contre compagnon;;;AI - 1 Pirata vs compañero;;;;;;;;;x
EVTDESCwikid.28;AI - companion begins duel;AI - le compagnon commence le duel;;;AI - Compañero comienza duelo;;;;;;;;;x
EVTOPTAwikid.28;AI - companion v pirate1;AI - Compagnon contre Pirate 1;;;AI - Compañero contra 1 pirata;;;;;;;;;x
EVTDESCwikid.29;AI - pirate begins vs companion;AI - pirate begins vs le companion;;;AI - Comienza pirata vs contra compañero;;;;;;;;;x
EVTOPTAwikid.29;Ai- as above;AI - comme ci-dessus;;;Ai- como arriba;;;;;;;;;x
EVTDESCwikid.30;[wikid_companion.GetFirstName] fought bravely against the pirates, taking on the captain in single combat...;[wikid_companion.GetFirstName] s'est battu avec bravoure contre les pirates, il a rencontré le capitaine en combat singulier…;;;[wikid_companion.GetFirstName] luchó valientemente contra los piratas, gano al capitán en combate singular...;;;;;;;;;x
EVTOPTAwikid.30;But alas [wikid_companion.GetSheHe] died!;...mais [wikid_companion.GetSheHe] a malheureusement trouvé la mort.;;;Pero por desgracia [wikid_companion.GetSheHe] murió.;;;;;;;;;x
EVTOPTAwikid.30;and [wikid_companion.GetSheHe] won unscathed!;...mais [wikid_companion.GetSheHe] a malheureusement trouvé la mort.;;;Y [wikid_companion.GetSheHe] ganó ileso!;;;;;;;;;x
EVTOPTBwikid.30;and [wikid_companion.GetSheHe] defeated the captain, but was wounded;...et [wikid_companion.GetSheHe] a réussi à les battre, mais a été blessé(e).;;;Y [wizkid companion.GetSheEt] derrotó al capitán, pero fue herido.;;;;;;;;;x
EVTOPTCwikid.30;and [wikid_companion.GetSheHe] defeated the captain, but was maimed;...et [wikid_companion.GetSheHe] a réussi à les battre, mais a été estropié(e).;;;Y [wikid_companion.GetSheHe] derrotó al capitán, pero fue mutilado.;;;;;;;;;x
EVTDESCwikid.31;The battle is over, you have won! Search the deck for any other enemies.;Le combat est terminé et vous avez vaincu ! Cherchez sur le pont d'autres ennemis à affronter.;;;La batalla ha terminado, ¡has ganado! Buscas en la cofa a cualquier otro enemigo.;;;;;;;;;x
EVTOPTAwikid.31;Attack the pirate who killed your companion;Attaquer le pirate qui a tué votre compagnon(e).;;;Ataca al pirata que mató a tu compañero;;;;;;;;;x
EVTOPTBwikid.31;All enemies are defeated and you sail onwards;Tous vos ennemis ont été défaits et vous pouvez repartir.;;;Todos los enemigos son derrotados y puedes irte.;;;;;;;;;x
EVTTITLEwikid.32;The Pirates Defeated;Les pirates ont été défaits;;;Los piratas han sido derrotados;;;;;;;;;x
EVTDESCwikid.32;The pirate threat has been dealt with, the defeat of their captain caused them to flee back onto their ship and sail away. It is now time to continue on our way.;La menace pirate a été écartée, la défaite de leur capitaine les a fait fuir. Vous continuez votre voyage.;;;La amenaza pirata se ha solucionado, la derrota de su capitán hizo que huyeran a su barco y navegaran. Ahora es el momento de continuar nuestro camino.;;;;;;;;;x
EVTOPTAwikid.32;Shiver me timbers;Que mes membrures se fissurent.;;;La madera tiembla.;;;;;;;;;x
EVTTITLEwikid.33;A Storm of Water;Une tempête d'eau;;;Una tormenta de agua;;;;;;;;;x
EVTDESCwikid.33;Storms are common this time of year, so it wasn't entirely unexpected to be caught amidst one, but this was different. It arose suddenly and took your ship with a vengeance. The vessel groaned in protest as it was violently rocked back and forth by the waves, crew members being flung like ragdolls by the fury of the sea. A loud CRACK rips through the wailing of the storm, and you look up to see the center mast toppling down upon your head, knocking you out.;Les tempêtes sont fréquentes à cette époque de l'année, donc vous n'avez pas été surpris d'en subir une. Mais celle-ci était différente. La force des vents était impressionnante et la mer était déchaînée. Le navire gémissait tandis que les vagues le bousculaient de tout côté. Nombre de membres de l'équipage passèrent par-dessus bord. Un terrible craquement finit par se faire entendre et c'est avec horreur que vous avez vu le mât se détacher et tomber sur vous...;;;Las tormentas son comunes en esta época del año, por lo que no era del todo inesperado atrapar una. Pero esta era diferente. La fuerza del viento fue impresionante y el mar se desató. El barco gimió cuando las olas lo empujaron por todos lados. Muchos de los miembros de la tripulación fueron arrojados por la borda. Se oye un terrible crujido ves con horror que el mástil se desprendió cayendo sobre tu cabeza, noqueándote...;;;;;;;;;x
